t,value
1532098350,20
1532098353,20
1532098356,20
1532098359,20
1532098362,20
1532098365,20
1532098368,20
1532098371,20
1532098374,20
1532098377,20
1532098380,20
1532098383,20
1532098386,20
1532098389,20
1532098392,20
1532098395,20
1532098398,20
1532098401,20
1532098404,20
1532098407,20
1532098410,20
1532098413,20
1532098416,20
1532098419,20
1532098422,20
1532098425,20
1532098428,20
1532098431,20
1532098434,20
1532098437,20
1532098440,20
1532098443,20
1532098446,20
1532098449,20
1532098452,20
1532098455,20
1532098458,20
1532098461,20
1532098464,20
1532098467,20
1532098470,20
1532098473,20
1532098476,20
1532098479,20
1532098482,20
1532098485,20
1532098488,20
1532098491,20
1532098494,20
1532098497,20
1532098500,20
1532098503,20
1532098506,20
1532098509,20
1532098512,20
1532098515,20
1532098518,20
1532098521,20
1532098524,20
1532098527,20
1532098530,20
1532098533,20
1532098536,20
1532098539,20
1532098542,20
1532098545,20
1532098548,20
